"team_id","team_name","gp","w","l","w_pct","min","e_off_rating","off_rating","e_def_rating","def_rating","e_net_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","e_pace","pace","pace_per40","poss","pie","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","off_rating_rank","def_rating_rank","net_rating_rank","ast_pct_rank","ast_to_rank","ast_ratio_rank","oreb_pct_rank","dreb_pct_rank","reb_pct_rank","tm_tov_pct_rank","efg_pct_rank","ts_pct_rank","pace_rank","pie_rank","date"
1610612749,"Milwaukee Bucks",7,1,6,0.143,336,108.8,110.1,115.2,116.5,-6.4,-6.3,0.54,1.51,16.5,0.215,0.756,0.488,0.144,0.551,0.581,102.6,101.5,84.58,710,0.467,10,28,28,29,18,20,22,24,28,25,24,30,2,23,15,8,12,10,24,2024-11-05
1610612750,"Minnesota Timberwolves",6,4,2,0.667,288,114.2,114.7,108.9,110.8,5.3,3.9,0.683,1.73,20.1,0.223,0.709,0.479,0.16,0.592,0.619,99.9,98.83,82.36,592,0.512,25,6,6,6,26,7,12,8,8,19,5,29,12,25,24,2,2,22,12,2024-11-05
1610612740,"New Orleans Pelicans",8,3,5,0.375,384,106.7,109.5,114.7,118.5,-8,-9,0.626,1.6,17.8,0.337,0.669,0.497,0.158,0.513,0.548,101.1,98.19,81.82,787,0.462,1,13,21,20,3,22,27,29,18,21,21,6,29,17,21,24,25,24,27,2024-11-05
1610612752,"New York Knicks",5,3,2,0.6,240,115.7,118.8,107.2,108.1,8.4,10.8,0.581,2.07,18.1,0.3,0.725,0.503,0.123,0.548,0.582,97.8,96.1,80.08,478,0.53,30,13,6,7,30,4,5,5,23,6,18,13,8,11,5,11,11,30,8,2024-11-05
1610612760,"Oklahoma City Thunder",7,7,0,1,336,108.1,110.9,90.8,93.8,17.4,17.1,0.592,2.01,18.1,0.245,0.691,0.477,0.123,0.534,0.562,105.2,102.14,85.12,715,0.581,10,2,1,1,18,19,1,1,21,7,19,25,16,27,4,14,18,7,2,2024-11-05
1610612753,"Orlando Magic",8,3,5,0.375,384,101.7,104.6,106.4,107.5,-4.7,-2.9,0.661,1.6,17.4,0.272,0.753,0.502,0.15,0.493,0.536,102.7,100.75,83.96,804,0.483,1,13,21,20,3,29,4,17,13,22,22,20,4,13,19,27,27,14,19,2024-11-05
1610612755,"Philadelphia 76ers",6,1,5,0.167,293,105.7,108.1,114.7,115.9,-9,-7.8,0.534,1.4,14.5,0.298,0.676,0.466,0.139,0.491,0.539,100.5,98.87,82.39,603,0.418,25,28,21,28,25,26,21,27,29,27,30,14,26,30,12,28,26,21,30,2024-11-05
1610612756,"Phoenix Suns",7,6,1,0.857,341,112.7,112.3,107,108.8,5.6,3.5,0.687,1.87,19.4,0.224,0.732,0.499,0.142,0.559,0.602,101,100.29,83.58,713,0.538,10,3,3,3,12,16,7,9,6,10,8,28,6,16,13,5,3,16,5,2024-11-05
1610612757,"Portland Trail Blazers",8,3,5,0.375,384,104.4,108.9,111.1,113.6,-6.7,-4.6,0.551,1.42,15.6,0.328,0.669,0.492,0.154,0.495,0.533,102.6,99.38,82.81,794,0.462,1,13,21,20,3,25,19,21,26,26,28,8,30,19,20,26,28,19,26,2024-11-05
1610612758,"Sacramento Kings",7,4,3,0.571,341,113.5,116,108.3,111.1,5.3,4.8,0.585,1.81,18,0.271,0.715,0.502,0.136,0.551,0.595,103.2,100.79,83.99,714,0.528,10,6,8,8,12,5,13,6,22,16,20,22,10,12,10,7,4,13,9,2024-11-05
1610612759,"San Antonio Spurs",7,3,4,0.429,336,106.1,107.6,106.3,109.5,-0.2,-1.8,0.654,1.56,18.3,0.319,0.717,0.527,0.165,0.515,0.555,99.3,97.14,80.95,683,0.532,10,13,14,16,18,28,10,16,15,24,15,11,9,3,27,23,22,26,7,2024-11-05
1610612761,"Toronto Raptors",8,2,6,0.25,394,110,113.3,117.5,118.9,-7.5,-5.6,0.698,1.8,20,0.383,0.694,0.533,0.165,0.53,0.565,104.8,102.58,85.48,843,0.475,1,25,28,27,1,12,29,23,1,17,6,1,14,2,26,18,16,4,21,2024-11-05
1610612762,"Utah Jazz",7,1,6,0.143,336,99.8,102.5,114.7,116.9,-14.9,-14.4,0.66,1.23,16.5,0.324,0.677,0.5,0.187,0.478,0.531,104.6,102.29,85.24,716,0.43,10,28,28,29,18,30,23,30,14,30,25,10,24,14,30,30,29,5,29,2024-11-05
1610612764,"Washington Wizards",6,2,4,0.333,288,105.5,109.3,115.9,117.5,-10.4,-8.2,0.65,1.86,18.3,0.272,0.674,0.469,0.138,0.509,0.551,107,104.42,87.01,624,0.462,25,25,14,25,26,24,24,28,17,13,14,21,27,29,11,25,23,2,25,2024-11-05
1610612737,"Atlanta Hawks",9,4,5,0.444,432,110.3,112.2,115.1,117.6,-4.8,-5.4,0.666,1.76,18.9,0.296,0.691,0.494,0.151,0.538,0.578,105.2,103.22,86.02,930,0.496,1,11,19,16,2,17,27,21,10,18,13,14,20,18,18,14,13,3,17,2024-11-06
1610612738,"Boston Celtics",8,6,2,0.75,389,116.1,118.6,105.4,108.2,10.7,10.4,0.545,1.76,16.2,0.289,0.706,0.497,0.125,0.547,0.589,103.4,100.94,84.11,817,0.541,8,5,5,5,10,3,5,4,27,17,26,17,13,17,6,11,10,12,4,2024-11-06
1610612751,"Brooklyn Nets",8,4,4,0.5,389,111.3,114.4,111.9,114.2,-0.5,0.2,0.662,1.84,19.4,0.266,0.686,0.473,0.147,0.554,0.589,100.5,98.16,81.8,794,0.476,8,11,12,12,10,11,20,14,11,14,8,23,22,28,16,8,8,23,20,2024-11-06
1610612766,"Charlotte Hornets",8,3,5,0.375,384,108.7,111.7,114.8,117.5,-6.1,-5.7,0.558,1.41,16.1,0.335,0.693,0.507,0.159,0.53,0.56,101.9,99.38,82.81,794,0.447,8,16,19,19,17,18,25,23,25,28,27,5,18,10,23,19,20,19,28,2024-11-06
1610612741,"Chicago Bulls",8,3,5,0.375,384,105.9,106.1,110.8,112.8,-5,-6.6,0.697,1.73,19,0.241,0.761,0.498,0.151,0.528,0.559,107.2,106.19,88.49,852,0.461,8,16,19,19,17,28,16,26,2,19,11,27,2,14,19,20,21,1,26,2024-11-06
1610612739,"Cleveland Cavaliers",9,9,0,1,432,120.9,122.1,106.9,110.1,14,12.1,0.615,2.31,20.5,0.255,0.716,0.498,0.123,0.612,0.631,102.7,100.67,83.89,908,0.569,1,1,1,1,2,1,9,3,19,1,1,25,8,14,4,1,1,13,2,2024-11-06
1610612742,"Dallas Mavericks",8,5,3,0.625,384,111.6,112.4,105.2,107.2,6.4,5.2,0.617,2.18,18.6,0.263,0.694,0.48,0.119,0.533,0.562,102.2,100.94,84.11,808,0.52,8,6,7,7,17,15,3,8,18,2,14,24,17,25,1,15,18,11,8,2024-11-06
1610612743,"Denver Nuggets",8,5,3,0.625,394,113.5,114.4,109.5,112.9,4,1.5,0.701,2.04,19.4,0.344,0.699,0.521,0.138,0.523,0.568,103.2,101.3,84.42,832,0.517,8,6,7,7,8,10,18,13,1,5,9,4,15,5,11,21,15,10,10,2024-11-06
1610612765,"Detroit Pistons",9,3,6,0.333,432,106.1,109.2,109.9,112.1,-3.8,-2.8,0.599,1.42,17.5,0.313,0.76,0.537,0.172,0.532,0.564,99.8,97.44,81.2,876,0.474,1,16,24,23,2,24,14,16,23,26,23,10,3,1,28,18,17,27,21,2024-11-06
1610612744,"Golden State Warriors",8,7,1,0.875,389,118.5,119.3,100.6,103.8,18,15.5,0.671,2.18,19.9,0.324,0.683,0.511,0.133,0.562,0.59,102.1,100.13,83.44,812,0.579,8,2,2,2,10,2,2,1,7,3,5,8,23,9,9,5,7,16,1,2024-11-06
1610612745,"Houston Rockets",8,5,3,0.625,389,110.5,115.5,106.9,108,3.6,7.5,0.528,1.88,15.7,0.365,0.696,0.52,0.119,0.502,0.537,100.1,97.42,81.18,788,0.513,8,6,7,7,10,7,4,6,29,11,28,2,16,6,2,27,28,28,11,2024-11-06
1610612754,"Indiana Pacers",8,4,4,0.5,394,113.6,114.2,114.8,117.4,-1.2,-3.2,0.655,1.97,20.1,0.268,0.68,0.486,0.142,0.571,0.602,101.9,100.51,83.76,829,0.51,8,11,12,12,8,12,24,17,14,8,4,21,24,24,13,3,4,14,15,2024-11-06
1610612746,"LA Clippers",8,4,4,0.5,389,108.9,110.8,107.9,108.8,1,1.9,0.654,1.55,18.9,0.307,0.742,0.521,0.174,0.541,0.571,98.8,97.48,81.23,788,0.506,8,11,12,12,10,21,6,12,15,23,12,11,5,3,29,12,14,26,16,2024-11-06
1610612747,"Los Angeles Lakers",7,3,4,0.429,336,111.6,114.6,117,120,-5.5,-5.4,0.67,1.93,19.3,0.267,0.71,0.489,0.139,0.541,0.589,104.6,101.93,84.94,713,0.484,23,16,12,17,24,9,30,22,8,9,10,22,11,21,12,13,9,7,18,2024-11-06
1610612763,"Memphis Grizzlies",9,5,4,0.556,432,112,115.7,110.1,112.8,1.8,3,0.683,1.83,20.2,0.348,0.703,0.531,0.161,0.555,0.586,105.1,102.22,85.19,923,0.54,1,6,12,11,2,6,17,11,5,15,2,3,14,2,26,7,11,6,5,2024-11-06
1610612748,"Miami Heat",7,3,4,0.429,336,110.1,112.2,109.5,112.1,0.6,0.1,0.667,2.17,18.4,0.292,0.691,0.488,0.12,0.515,0.551,99.1,97.07,80.89,681,0.511,23,16,12,17,24,16,15,15,9,4,16,16,19,23,3,24,24,29,13,2024-11-06
1610612749,"Milwaukee Bucks",7,1,6,0.143,336,108.8,110.1,115.2,116.5,-6.4,-6.3,0.54,1.51,16.5,0.215,0.756,0.488,0.144,0.551,0.581,102.6,101.5,84.58,710,0.467,23,28,24,28,24,22,21,24,28,24,24,30,4,22,14,9,12,9,23,2024-11-06
1610612750,"Minnesota Timberwolves",6,4,2,0.667,288,114.2,114.7,108.9,110.8,5.3,3.9,0.683,1.73,20.1,0.223,0.709,0.479,0.16,0.592,0.619,99.9,98.83,82.36,592,0.512,28,11,5,6,28,8,11,9,6,20,3,29,12,26,24,2,2,21,12,2024-11-06
1610612740,"New Orleans Pelicans",9,3,6,0.333,432,108.1,111.2,116.2,119.9,-8.1,-8.7,0.611,1.64,17.6,0.328,0.663,0.49,0.151,0.517,0.554,101.3,98.28,81.9,885,0.461,1,16,24,23,2,19,29,29,20,21,22,6,30,20,20,22,23,22,27,2024-11-06
1610612752,"New York Knicks",6,3,3,0.5,288,115.8,118.3,109.2,110.5,6.5,7.9,0.602,2.01,18.6,0.289,0.711,0.497,0.13,0.56,0.591,98.3,96.67,80.56,578,0.519,28,16,7,12,28,4,10,5,21,7,15,18,10,16,7,6,6,30,9,2024-11-06
1610612760,"Oklahoma City Thunder",8,7,1,0.875,384,108.3,111,93.8,96.5,14.6,14.6,0.601,2.02,18.2,0.245,0.69,0.473,0.124,0.532,0.561,105.8,103,85.83,824,0.565,8,2,2,2,17,20,1,2,22,6,18,26,21,27,5,16,19,4,3,2024-11-06
1610612753,"Orlando Magic",9,3,6,0.333,432,102.8,105.8,108.3,109.1,-5.5,-3.3,0.656,1.6,17.6,0.273,0.762,0.505,0.152,0.499,0.542,102.1,100.28,83.56,900,0.481,1,16,24,23,2,29,7,18,13,22,21,19,1,11,21,28,27,15,19,2024-11-06
1610612755,"Philadelphia 76ers",7,1,6,0.143,341,105.9,108.1,115.5,116.5,-9.6,-8.5,0.525,1.32,14.7,0.298,0.68,0.469,0.15,0.503,0.546,99.2,97.76,81.47,694,0.417,23,28,24,28,23,26,22,28,30,29,30,13,25,30,17,26,26,25,30,2024-11-06
1610612756,"Phoenix Suns",8,7,1,0.875,389,113.2,112.9,107.9,109.5,5.3,3.4,0.688,1.86,19.6,0.23,0.732,0.501,0.144,0.565,0.605,100.6,100.01,83.34,811,0.535,8,2,2,2,10,14,8,10,3,12,7,28,6,12,15,4,3,17,7,2024-11-06
1610612757,"Portland Trail Blazers",8,3,5,0.375,384,104.4,108.9,111.1,113.6,-6.7,-4.6,0.551,1.42,15.6,0.328,0.669,0.492,0.154,0.495,0.533,102.6,99.38,82.81,794,0.462,8,16,19,19,17,25,19,19,26,27,29,7,29,19,22,29,29,19,25,2024-11-06
1610612758,"Sacramento Kings",8,5,3,0.625,389,114.7,117.4,108.3,111.5,6.4,6,0.589,1.89,18.1,0.292,0.718,0.512,0.132,0.547,0.594,102.7,100.01,83.34,809,0.535,8,6,7,7,10,5,13,7,24,10,19,15,7,8,8,10,5,17,6,2024-11-06
1610612759,"San Antonio Spurs",8,3,5,0.375,384,105.1,106.2,108.4,111.3,-3.4,-5,0.641,1.47,17.9,0.305,0.715,0.519,0.169,0.517,0.555,99.7,97.88,81.56,786,0.511,8,16,19,19,17,27,12,20,17,25,20,12,9,7,27,23,22,24,14,2024-11-06
1610612761,"Toronto Raptors",9,2,7,0.222,442,109.8,113.3,118.1,119.9,-8.2,-6.5,0.686,1.82,19.9,0.371,0.68,0.521,0.161,0.532,0.565,104.1,101.7,84.75,937,0.469,1,26,30,27,1,13,28,25,4,16,6,1,26,4,25,17,16,8,22,2024-11-06
1610612762,"Utah Jazz",7,1,6,0.143,336,99.8,102.5,114.7,116.9,-14.9,-14.4,0.66,1.23,16.5,0.324,0.677,0.5,0.187,0.478,0.531,104.6,102.29,85.24,716,0.43,23,28,24,28,24,30,23,30,12,30,25,9,27,13,30,30,30,5,29,2024-11-06
1610612764,"Washington Wizards",6,2,4,0.333,288,105.5,109.3,115.9,117.5,-10.4,-8.2,0.65,1.86,18.3,0.272,0.674,0.469,0.138,0.509,0.551,107,104.42,87.01,624,0.462,28,26,12,23,28,23,26,27,16,13,17,20,28,29,10,25,25,2,24,2024-11-06
1610612737,"Atlanta Hawks",9,4,5,0.444,432,110.3,112.2,115.1,117.6,-4.8,-5.4,0.666,1.76,18.9,0.296,0.691,0.494,0.151,0.538,0.578,105.2,103.22,86.02,930,0.496,1,12,19,16,2,17,26,21,10,20,13,14,20,17,19,14,13,3,17,2024-11-07
1610612738,"Boston Celtics",8,6,2,0.75,389,116.1,118.6,105.4,108.2,10.7,10.4,0.545,1.76,16.2,0.289,0.706,0.497,0.125,0.547,0.589,103.4,100.94,84.11,817,0.541,11,5,5,5,13,3,5,4,27,19,26,17,13,16,6,11,10,12,4,2024-11-07
1610612751,"Brooklyn Nets",8,4,4,0.5,389,111.3,114.4,111.9,114.2,-0.5,0.2,0.662,1.84,19.4,0.266,0.686,0.473,0.147,0.554,0.589,100.5,98.16,81.8,794,0.476,11,12,12,12,13,11,18,14,12,14,8,23,22,28,16,9,8,23,21,2024-11-07
1610612766,"Charlotte Hornets",8,3,5,0.375,384,108.7,111.7,114.8,117.5,-6.1,-5.7,0.558,1.41,16.1,0.335,0.693,0.507,0.159,0.53,0.56,101.9,99.38,82.81,794,0.447,11,17,19,20,20,19,24,24,25,28,27,5,18,10,24,20,22,19,28,2024-11-07
1610612741,"Chicago Bulls",9,3,6,0.333,432,107.5,107.8,112.8,115.3,-5.3,-7.5,0.689,1.78,19.3,0.244,0.746,0.491,0.15,0.537,0.567,106.5,105.22,87.69,949,0.459,1,17,22,21,2,28,21,26,2,17,11,28,4,20,17,15,16,1,26,2024-11-07
1610612739,"Cleveland Cavaliers",9,9,0,1,432,120.9,122.1,106.9,110.1,14,12.1,0.615,2.31,20.5,0.255,0.716,0.498,0.123,0.612,0.631,102.7,100.67,83.89,908,0.569,1,1,1,1,2,1,9,3,19,1,1,25,8,13,4,1,1,13,2,2024-11-07
1610612742,"Dallas Mavericks",8,5,3,0.625,384,111.6,112.4,105.2,107.2,6.4,5.2,0.617,2.18,18.6,0.263,0.694,0.48,0.119,0.533,0.562,102.2,100.94,84.11,808,0.52,11,6,7,7,20,15,3,9,18,2,15,24,17,26,1,16,20,10,9,2024-11-07
1610612743,"Denver Nuggets",8,5,3,0.625,394,113.5,114.4,109.5,112.9,4,1.5,0.701,2.04,19.4,0.344,0.699,0.521,0.138,0.523,0.568,103.2,101.3,84.42,832,0.517,11,6,7,7,11,10,17,13,1,5,9,4,15,5,11,22,15,9,12,2024-11-07
1610612765,"Detroit Pistons",9,3,6,0.333,432,106.1,109.2,109.9,112.1,-3.8,-2.8,0.599,1.42,17.5,0.313,0.76,0.537,0.172,0.532,0.564,99.8,97.44,81.2,876,0.474,1,17,22,21,2,24,13,17,23,27,23,10,2,1,28,19,19,27,22,2024-11-07
1610612744,"Golden State Warriors",8,7,1,0.875,389,118.5,119.3,100.6,103.8,18,15.5,0.671,2.18,19.9,0.324,0.683,0.511,0.133,0.562,0.59,102.1,100.13,83.44,812,0.579,11,2,2,2,13,2,2,1,6,3,5,8,23,9,9,5,7,16,1,2024-11-07
1610612745,"Houston Rockets",8,5,3,0.625,389,110.5,115.5,106.9,108,3.6,7.5,0.528,1.88,15.7,0.365,0.696,0.52,0.119,0.502,0.537,100.1,97.42,81.18,788,0.513,11,6,7,7,13,8,4,6,29,11,29,2,16,6,2,27,29,28,13,2024-11-07
1610612754,"Indiana Pacers",8,4,4,0.5,394,113.6,114.2,114.8,117.4,-1.2,-3.2,0.655,1.97,20.1,0.268,0.68,0.486,0.142,0.571,0.602,101.9,100.51,83.76,829,0.51,11,12,12,12,11,12,23,19,15,8,4,21,25,25,14,3,4,14,15,2024-11-07
1610612746,"LA Clippers",8,4,4,0.5,389,108.9,110.8,107.9,108.8,1,1.9,0.654,1.55,18.9,0.307,0.742,0.521,0.174,0.541,0.571,98.8,97.48,81.23,788,0.506,11,12,12,12,13,22,6,12,16,24,12,11,5,3,29,12,14,26,16,2024-11-07
1610612747,"Los Angeles Lakers",7,3,4,0.429,336,111.6,114.6,117,120,-5.5,-5.4,0.67,1.93,19.3,0.267,0.71,0.489,0.139,0.541,0.589,104.6,101.93,84.94,713,0.484,25,17,12,18,26,9,30,22,7,9,10,22,11,23,12,13,9,6,18,2024-11-07
1610612763,"Memphis Grizzlies",9,5,4,0.556,432,112,115.7,110.1,112.8,1.8,3,0.683,1.83,20.2,0.348,0.703,0.531,0.161,0.555,0.586,105.1,102.22,85.19,923,0.54,1,6,12,11,2,7,16,11,5,15,2,3,14,2,26,8,12,5,5,2024-11-07
1610612748,"Miami Heat",7,3,4,0.429,336,110.1,112.2,109.5,112.1,0.6,0.1,0.667,2.17,18.4,0.292,0.691,0.488,0.12,0.515,0.551,99.1,97.07,80.89,681,0.511,25,17,12,18,26,16,14,15,9,4,17,16,19,24,3,24,24,29,14,2024-11-07
1610612749,"Milwaukee Bucks",8,2,6,0.25,384,111,112.1,113.5,114.9,-2.6,-2.7,0.53,1.54,16.4,0.223,0.758,0.493,0.14,0.557,0.587,102.1,100.94,84.11,807,0.481,11,26,22,27,20,18,20,16,28,25,25,30,3,18,13,7,11,10,20,2024-11-07
1610612750,"Minnesota Timberwolves",7,5,2,0.714,336,116.5,118,110.7,112.4,5.8,5.5,0.663,1.77,20.1,0.248,0.711,0.491,0.158,0.599,0.627,100.1,98.64,82.2,690,0.519,25,6,5,6,26,5,15,8,11,18,3,26,9,21,23,2,2,21,11,2024-11-07
1610612740,"New Orleans Pelicans",9,3,6,0.333,432,108.1,111.2,116.2,119.9,-8.1,-8.7,0.611,1.64,17.6,0.328,0.663,0.49,0.151,0.517,0.554,101.3,98.28,81.9,885,0.461,1,17,22,21,2,20,29,29,20,21,22,7,30,22,20,23,23,22,25,2024-11-07
1610612752,"New York Knicks",6,3,3,0.5,288,115.8,118.3,109.2,110.5,6.5,7.9,0.602,2.01,18.6,0.289,0.711,0.497,0.13,0.56,0.591,98.3,96.67,80.56,578,0.519,29,17,7,12,29,4,10,5,21,7,16,18,10,14,7,6,6,30,10,2024-11-07
1610612760,"Oklahoma City Thunder",8,7,1,0.875,384,108.3,111,93.8,96.5,14.6,14.6,0.601,2.02,18.2,0.245,0.69,0.473,0.124,0.532,0.561,105.8,103,85.83,824,0.565,11,2,2,2,20,21,1,2,22,6,19,27,21,27,5,17,21,4,3,2024-11-07
1610612753,"Orlando Magic",9,3,6,0.333,432,102.8,105.8,108.3,109.1,-5.5,-3.3,0.656,1.6,17.6,0.273,0.762,0.505,0.152,0.499,0.542,102.1,100.28,83.56,900,0.481,1,17,22,21,2,29,7,20,14,22,21,19,1,11,21,28,27,15,19,2024-11-07
1610612755,"Philadelphia 76ers",7,1,6,0.143,341,105.9,108.1,115.5,116.5,-9.6,-8.5,0.525,1.32,14.7,0.298,0.68,0.469,0.15,0.503,0.546,99.2,97.76,81.47,694,0.417,25,29,22,29,25,27,22,28,30,29,30,13,26,30,18,26,26,24,30,2024-11-07
1610612756,"Phoenix Suns",8,7,1,0.875,389,113.2,112.9,107.9,109.5,5.3,3.4,0.688,1.86,19.6,0.23,0.732,0.501,0.144,0.565,0.605,100.6,100.01,83.34,811,0.535,11,2,2,2,13,14,8,10,3,12,7,29,6,12,15,4,3,17,7,2024-11-07
1610612757,"Portland Trail Blazers",9,3,6,0.333,432,104.9,109.1,112.6,114.8,-7.7,-5.7,0.552,1.44,15.8,0.329,0.67,0.493,0.153,0.498,0.535,101.8,98.83,82.36,889,0.455,1,17,22,21,2,25,19,23,26,26,28,6,29,19,22,29,30,20,27,2024-11-07
1610612758,"Sacramento Kings",8,5,3,0.625,389,114.7,117.4,108.3,111.5,6.4,6,0.589,1.89,18.1,0.292,0.718,0.512,0.132,0.547,0.594,102.7,100.01,83.34,809,0.535,11,6,7,7,13,6,12,7,24,10,20,15,7,8,8,10,5,17,6,2024-11-07
1610612759,"San Antonio Spurs",9,4,5,0.444,432,107.2,108.3,108.6,111.2,-1.3,-2.9,0.66,1.55,18.7,0.306,0.709,0.517,0.169,0.529,0.566,99.2,97.5,81.25,880,0.521,1,12,19,16,2,26,11,18,13,23,14,12,12,7,27,21,17,25,8,2024-11-07
1610612761,"Toronto Raptors",9,2,7,0.222,442,109.8,113.3,118.1,119.9,-8.2,-6.5,0.686,1.82,19.9,0.371,0.68,0.521,0.161,0.532,0.565,104.1,101.7,84.75,937,0.469,1,26,29,28,1,13,28,25,4,16,6,1,27,4,25,18,18,7,23,2024-11-07
1610612762,"Utah Jazz",8,1,7,0.125,384,100,102.6,116.1,118.1,-16.1,-15.5,0.668,1.21,16.7,0.313,0.681,0.497,0.192,0.485,0.537,103.8,101.63,84.69,813,0.428,11,29,29,30,20,30,27,30,8,30,24,9,24,15,30,30,28,8,29,2024-11-07
1610612764,"Washington Wizards",6,2,4,0.333,288,105.5,109.3,115.9,117.5,-10.4,-8.2,0.65,1.86,18.3,0.272,0.674,0.469,0.138,0.509,0.551,107,104.42,87.01,624,0.462,29,26,12,21,29,23,25,27,17,13,18,20,28,29,10,25,25,2,24,2024-11-07
1610612737,"Atlanta Hawks",10,4,6,0.4,480,110.2,112.2,114.7,117.3,-4.5,-5.1,0.667,1.75,18.9,0.306,0.689,0.497,0.152,0.537,0.577,105.7,103.55,86.29,1037,0.496,1,13,21,19,1,17,25,23,9,19,14,13,23,17,19,19,13,3,18,2024-11-08
1610612738,"Boston Celtics",9,7,2,0.778,442,114.3,117.3,104.4,107.6,9.9,9.7,0.55,1.77,16.3,0.281,0.699,0.491,0.125,0.543,0.585,102.6,99.8,83.17,918,0.541,8,4,4,4,8,5,4,5,26,18,26,17,18,20,5,10,11,15,5,2024-11-08
1610612751,"Brooklyn Nets",9,4,5,0.444,442,109.6,113.1,110.5,113.4,-0.9,-0.3,0.653,1.84,19.1,0.278,0.699,0.483,0.145,0.542,0.577,100.1,97.36,81.13,895,0.474,8,13,15,15,8,14,16,15,15,11,12,19,17,25,17,12,14,29,21,2024-11-08
1610612766,"Charlotte Hornets",9,4,5,0.444,432,108.4,111.5,111.8,114.4,-3.4,-2.9,0.563,1.43,16.2,0.338,0.712,0.519,0.159,0.528,0.558,101.3,98.78,82.31,888,0.462,8,13,15,15,18,19,18,18,25,27,27,4,10,7,23,22,23,21,24,2024-11-08
1610612741,"Chicago Bulls",9,3,6,0.333,432,107.5,107.8,112.8,115.3,-5.3,-7.5,0.689,1.78,19.3,0.244,0.746,0.491,0.15,0.537,0.567,106.5,105.22,87.69,949,0.459,8,22,21,23,18,28,20,26,2,16,11,27,3,19,18,17,19,1,25,2024-11-08
1610612739,"Cleveland Cavaliers",10,10,0,1,480,121.4,122.7,106.8,110,14.6,12.7,0.625,2.21,20.6,0.257,0.718,0.502,0.13,0.616,0.638,103.3,101.3,84.42,1015,0.57,1,1,1,1,1,1,9,2,19,1,1,25,7,14,7,1,1,9,1,2024-11-08
1610612742,"Dallas Mavericks",9,5,4,0.556,432,112.7,113.4,107.1,108.9,5.6,4.5,0.597,2.12,18.3,0.262,0.695,0.482,0.119,0.538,0.569,101.1,99.94,83.29,900,0.516,8,9,9,10,18,12,7,8,22,5,18,24,20,26,1,16,16,13,12,2024-11-08
1610612743,"Denver Nuggets",9,6,3,0.667,442,115.6,116.3,110.3,113.5,5.3,2.8,0.706,2.05,20,0.335,0.703,0.522,0.142,0.543,0.586,103.2,101.48,84.57,935,0.525,8,6,7,7,8,7,17,13,1,6,5,5,16,4,14,11,10,8,10,2024-11-08
1610612765,"Detroit Pistons",10,4,6,0.4,480,106.7,109.9,109.9,112.2,-3.2,-2.3,0.6,1.41,17.6,0.314,0.744,0.532,0.175,0.537,0.569,100.8,98.35,81.96,982,0.477,1,13,21,19,1,22,15,17,21,28,22,9,4,2,28,18,17,22,20,2024-11-08
1610612744,"Golden State Warriors",9,7,2,0.778,437,117.1,118.2,103.4,106.5,13.6,11.6,0.673,2.14,20.1,0.317,0.686,0.506,0.136,0.56,0.587,102.9,100.89,84.07,919,0.557,8,4,4,4,13,4,2,3,7,4,4,8,24,10,9,4,9,11,3,2024-11-08
1610612745,"Houston Rockets",9,5,4,0.556,437,109.6,114.1,108.5,109.6,1.1,4.5,0.524,1.77,15.5,0.359,0.705,0.521,0.125,0.501,0.536,100.6,98.03,81.69,891,0.5,8,9,9,10,13,10,8,9,30,17,28,2,14,5,4,27,29,24,15,2024-11-08
1610612754,"Indiana Pacers",9,4,5,0.444,442,110.8,111.6,113.9,116.6,-3.1,-5,0.661,1.94,20,0.253,0.676,0.475,0.143,0.559,0.588,101.4,99.8,83.17,923,0.5,8,13,15,15,8,18,23,22,12,9,6,26,27,27,16,5,7,15,16,2024-11-08
1610612746,"LA Clippers",9,5,4,0.556,437,108.6,110.7,107.1,107.9,1.5,2.9,0.644,1.47,18.5,0.309,0.754,0.527,0.179,0.54,0.572,98.8,97.48,81.24,885,0.508,8,9,9,10,13,21,5,12,17,26,16,11,2,3,29,14,15,28,13,2024-11-08
1610612747,"Los Angeles Lakers",8,4,4,0.5,384,112.2,115.2,115.5,118.9,-3.3,-3.7,0.666,1.96,19.4,0.263,0.711,0.493,0.138,0.549,0.595,104.1,101.25,84.37,810,0.494,24,13,9,14,25,9,28,20,11,8,9,23,12,18,10,8,4,10,19,2024-11-08
1610612763,"Memphis Grizzlies",10,6,4,0.6,480,112,116.3,108.5,111.4,3.5,5,0.68,1.8,20.1,0.355,0.703,0.534,0.163,0.554,0.587,105.8,102.5,85.42,1028,0.547,1,6,9,8,1,6,14,7,4,15,3,3,15,1,26,7,8,5,4,2024-11-08
1610612748,"Miami Heat",8,3,5,0.375,384,110.9,113,112.5,114.6,-1.6,-1.6,0.674,2.2,18.9,0.288,0.698,0.486,0.122,0.525,0.559,99.6,97.81,81.51,784,0.497,24,22,15,22,25,15,19,16,6,2,13,16,19,22,3,23,22,25,17,2024-11-08
1610612749,"Milwaukee Bucks",9,2,7,0.222,432,109.8,110.8,114.3,115.7,-4.5,-5,0.533,1.55,16.3,0.23,0.744,0.489,0.139,0.548,0.578,101.3,100.22,83.52,902,0.469,8,26,25,27,18,20,22,21,28,23,25,30,5,21,11,9,12,12,22,2024-11-08
